               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 465,            0.012571,           0.0063902,          0.00064612,             0.89993,             0.87462,             0.90625,             0.68313,            0.022662,           0.0051548,           0.0022133,           0.0008128,           0.0008128,           0.0008128
                 466,             0.01256,           0.0064042,          0.00056831,             0.89979,             0.87473,             0.90625,              0.6829,            0.022664,           0.0051593,           0.0022189,            0.000793,            0.000793,            0.000793
                 467,             0.01246,           0.0064464,           0.0005731,             0.89942,             0.87419,             0.90626,              0.6831,            0.022665,           0.0051639,           0.0022246,           0.0007732,           0.0007732,           0.0007732
                 468,            0.012451,           0.0062568,          0.00048008,             0.89953,             0.87451,             0.90628,             0.68278,            0.022667,           0.0051685,           0.0022304,           0.0007534,           0.0007534,           0.0007534
                 469,            0.012384,           0.0063305,          0.00055283,             0.89938,             0.87509,             0.90622,             0.68289,            0.022671,           0.0051734,           0.0022386,           0.0007336,           0.0007336,           0.0007336
                 470,            0.012411,           0.0062501,          0.00061034,             0.89912,             0.87449,             0.90625,             0.68298,            0.022675,           0.0051781,           0.0022456,           0.0007138,           0.0007138,           0.0007138
                 471,            0.012373,           0.0063199,          0.00054404,             0.89935,             0.87447,             0.90602,             0.68269,            0.022675,           0.0051829,           0.0022509,            0.000694,            0.000694,            0.000694
                 472,             0.01229,           0.0061781,          0.00053201,             0.89928,             0.87449,              0.9059,              0.6826,            0.022677,           0.0051876,           0.0022546,           0.0006742,           0.0006742,           0.0006742
                 473,            0.012036,           0.0062686,          0.00046939,             0.89866,             0.87458,             0.90574,             0.68278,            0.022679,           0.0051927,           0.0022612,           0.0006544,           0.0006544,           0.0006544
                 474,            0.011974,           0.0061459,          0.00060066,             0.89871,             0.87428,             0.90578,              0.6831,            0.022682,           0.0051978,           0.0022669,           0.0006346,           0.0006346,           0.0006346
                 475,             0.01212,           0.0061346,          0.00048218,             0.89902,             0.87457,             0.90576,             0.68247,            0.022683,           0.0052022,           0.0022735,           0.0006148,           0.0006148,           0.0006148
                 476,            0.012232,           0.0062665,           0.0005524,             0.89894,             0.87485,             0.90573,             0.68288,            0.022685,           0.0052071,           0.0022805,            0.000595,            0.000595,            0.000595
                 477,            0.012057,            0.006171,            0.000534,             0.89778,              0.8749,             0.90561,             0.68265,            0.022686,           0.0052124,           0.0022863,           0.0005752,           0.0005752,           0.0005752
                 478,            0.011975,           0.0061159,          0.00048352,             0.89736,             0.87491,             0.90558,             0.68291,            0.022686,           0.0052171,            0.002293,           0.0005554,           0.0005554,           0.0005554
                 479,            0.011925,           0.0061186,          0.00050134,             0.89725,             0.87487,             0.90555,             0.68274,            0.022689,           0.0052227,           0.0022988,           0.0005356,           0.0005356,           0.0005356
                 480,             0.01183,           0.0060691,           0.0005326,              0.8965,             0.87473,             0.90543,               0.683,            0.022688,           0.0052275,           0.0023084,           0.0005158,           0.0005158,           0.0005158
                 481,            0.011943,           0.0060933,          0.00051562,             0.89645,              0.8736,             0.90536,             0.68305,             0.02269,           0.0052319,           0.0023168,            0.000496,            0.000496,            0.000496
                 482,            0.011824,           0.0059716,          0.00048744,             0.89615,             0.87272,             0.90485,             0.68308,            0.022691,           0.0052366,           0.0023243,           0.0004762,           0.0004762,           0.0004762
                 483,            0.011777,           0.0060779,          0.00049385,             0.89666,             0.87244,             0.90472,             0.68304,            0.022693,           0.0052415,           0.0023312,           0.0004564,           0.0004564,           0.0004564
                 484,            0.011817,           0.0060878,          0.00052749,             0.89553,             0.87155,             0.90491,             0.68321,            0.022696,           0.0052466,           0.0023382,           0.0004366,           0.0004366,           0.0004366
                 485,            0.011589,           0.0059966,          0.00046057,             0.89566,             0.87069,             0.90485,             0.68327,            0.022696,           0.0052518,           0.0023452,           0.0004168,           0.0004168,           0.0004168
                 486,             0.01166,           0.0058757,          0.00048644,             0.89602,             0.87053,             0.90467,             0.68332,            0.022697,           0.0052571,           0.0023521,            0.000397,            0.000397,            0.000397
                 487,            0.011733,           0.0060429,          0.00049073,             0.89573,             0.87077,             0.90469,             0.68365,            0.022697,           0.0052613,           0.0023599,           0.0003772,           0.0003772,           0.0003772
                 488,            0.011674,           0.0059413,          0.00049186,              0.8949,             0.87155,             0.90459,             0.68319,            0.022697,           0.0052662,           0.0023697,           0.0003574,           0.0003574,           0.0003574
